point_id,lat,lon,population,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2
RJP_0064,26.625,77.875,288408.0163585544,2,1.0,3,0.8199561901545539,50,8.47480440257776e-18,1.1920471123782024e-36,1.0
RJP_0065,28.125,75.625,285513.65574777126,2,0.999992870072875,3,0.8199561901545539,50,1.6495160899467344e-43,7.12992712595651e-06,0.999992870072875
RJP_0066,25.875,71.375,278261.2186641097,1,1.0,3,0.8199561901545539,50,1.7840237395560095e-106,1.0,1.0700064117006072e-61
RJP_0067,27.625,76.375,274115.8854869455,2,1.0,3,0.8199561901545539,50,4.791867539136477e-38,3.9458635374679956e-36,1.0
RJP_0068,28.125,75.875,273337.30431365967,2,0.9999999999999893,3,0.8199561901545539,50,3.3674364666245413e-46,1.1028287640242826e-14,0.9999999999999893
RJP_0069,26.875,76.125,269202.63855326176,2,0.9999999999999964,3,0.8199561901545539,50,3.875934991472803e-15,6.0783345168081104e-33,0.9999999999999964
RJP_0070,27.625,75.625,264251.3094598055,2,1.0,3,0.8199561901545539,50,2.5913244192645765e-28,5.783871051905943e-23,1.0
RJP_0071,26.875,77.375,262379.18062359095,2,1.0,3,0.8199561901545539,50,1.932770317036378e-21,6.288396959818973e-39,1.0
RJP_0072,27.125,75.375,259541.31671750543,2,1.0,3,0.8199561901545539,50,6.006067470052327e-23,4.7971802130314786e-20,1.0
RJP_0073,27.625,75.375,250760.0825597048,2,1.0,3,0.8199561901545539,50,4.6811914312238946e-29,3.28280425683849e-20,1.0
RJP_0074,27.625,75.875,250488.64097464085,2,1.0,3,0.8199561901545539,50,1.6735508116350326e-28,1.964872914991581e-25,1.0
RJP_0075,27.125,77.625,250348.7077510357,2,1.0,3,0.8199561901545539,50,3.189281822669233e-43,2.375683354464179e-44,1.0
RJP_0076,26.625,76.125,249670.85011845827,2,0.9999999999999503,3,0.8199561901545539,50,5.1315216036591956e-14,1.5657355693730847e-31,0.9999999999999503
RJP_0077,25.375,75.625,248577.6117837429,0,1.0,3,0.8199561901545539,50,1.0,5.317571016913213e-41,5.902358075416657e-16
RJP_0078,24.875,73.875,248015.15831047297,0,1.0,3,0.8199561901545539,50,1.0,9.641684031446659e-67,1.954430572500103e-26
RJP_0079,27.125,76.375,247375.5610191524,2,1.0,3,0.8199561901545539,50,5.720230103470327e-31,3.1844063079185784e-39,1.0
RJP_0080,26.375,76.875,247342.3022249341,2,0.999999999999492,3,0.8199561901545539,50,5.065755524671088e-13,2.4135886893364926e-34,0.999999999999492
RJP_0081,24.875,74.375,247328.23723113537,0,1.0,3,0.8199561901545539,50,1.0,1.3377239339645314e-62,3.398441231359312e-23
RJP_0082,27.125,74.625,246473.3383339048,1,1.0,3,0.8199561901545539,50,2.673047097759976e-49,1.0,5.551091580868381e-17
RJP_0083,26.625,75.875,245699.89906430244,2,0.9999999999999432,3,0.8199561901545539,50,5.820932414459658e-14,4.586436054587274e-28,0.9999999999999432
RJP_0084,27.125,74.875,245114.9789153337,1,1.0,3,0.8199561901545539,50,6.029740834055943e-50,1.0,4.60768901671736e-18
RJP_0085,27.375,74.875,241122.78571403027,1,1.0,3,0.8199561901545539,50,1.1775082716776738e-49,1.0,3.7968286124969645e-16
RJP_0086,26.625,77.625,238182.0851955116,2,1.0,3,0.8199561901545539,50,1.2169204753891733e-16,1.4925972692066365e-36,1.0
RJP_0087,26.875,75.375,237684.6666400433,2,0.9999999999999893,3,0.8199561901545539,50,1.1009218713548095e-14,1.262276732561466e-24,0.9999999999999893
