draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,arrangement,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,n_shield_water_activations,n_shield_pcm_activations,mean_f_melt,min_f_melt,max_f_melt
64,2,Lauric acid (C12),True,0.9912382885901814,0.9732749553469813,0.4116981867143168,0.8433940894992279,0.30152703010782056,0.4018007542912523,rajasthan,2,Lauric acid (C12),radial,25.097800754291253,1640.9726924176653,0.6460262443171081,3927,758.5806317793595,1.8206404164635623e-07,1729.5028373104892,88.78973251651144,28.54262214225389,28.55151996419421,0.000184226714243535,1.2172911058012592,72.19724251713059,62.19332004737571,0,0.0,352,8784,5742,52363,0.42444361273606557,0.0,1.0
65,2,Lauric acid (C12),True,0.9423937415728282,1.0363054629568844,0.988302604773788,1.1962333943100099,-0.31856620378851264,-0.46768901907503047,rajasthan,2,Lauric acid (C12),radial,24.22831098092497,1943.2063800714382,0.5384300665264972,2969,1464.280600576789,1.9668210326871434e-07,2007.712331247049,64.87394684878647,23.48665677652733,23.49663356032791,0.0010056733609695092,1.2172911058012592,70.12471044896982,62.11936563353194,0,0.0,233,8784,0,12728,0.333096975652115,0.0,1.0
66,2,Lauric acid (C12),True,0.9121701516940055,0.9556222157619454,0.4320689066308929,1.1617228104265256,-0.37990626044666054,1.1099462149746717,rajasthan,2,Lauric acid (C12),radial,25.805946214974675,1743.2225459032136,0.5382125778211189,2938,1314.6507313444463,1.944026240820317e-07,1812.6124790600325,69.6939619942937,21.70050990313291,21.70947230043768,0.002325175883666018,1.2172911058012592,68.77811146914759,62.114157868150755,0,0.0,231,8784,0,8411,0.3272893991088297,0.0,1.0
67,2,Lauric acid (C12),True,1.0904227592746614,0.9337974757756566,-0.2492915035856358,0.9753542069725527,0.47857772043170765,0.1734721323770252,rajasthan,2,Lauric acid (C12),radial,24.869472132377027,1630.1376503963836,0.5808082697203678,3457,1050.8223336823,1.854596272608242e-07,1710.113537898911,80.29863998535575,29.99550824604541,30.004908117693137,0.0013897470849927088,1.2172911058012592,72.16176987487822,62.18018459106024,0,0.0,334,8784,2648,36020,0.36407828876622916,0.0,1.0
68,2,Lauric acid (C12),True,0.9945664810913508,0.9963578147143316,-1.041753301826707,0.8033741740515874,0.3651308771303249,1.172784704893449,rajasthan,2,Lauric acid (C12),radial,25.86878470489345,1605.4407263370688,0.6685712288165633,4060,650.3538199962069,1.7777867597699703e-07,1707.7527420827164,102.52317893897076,28.537634197169368,28.545946674538797,0.0002512027897176504,1.2172911058012592,72.20548068219883,62.14598246679273,0,0.0,353,8784,6925,60007,0.44348991380837544,0.0,1.0
69,2,Lauric acid (C12),True,1.0511311365309477,0.9537139668137187,-1.1549615117812109,0.9989293233851569,-0.1035887648380085,0.2937872767283669,rajasthan,2,Lauric acid (C12),radial,24.989787276728368,1680.178273916976,0.5702890587111282,3123,1096.6345960311041,1.9143830061121056e-07,1760.285682140243,80.41890817872975,23.952846907954193,23.962262868628887,0.0006317405159278828,1.2172911058012592,70.60478687872964,62.12080160357348,0,0.0,235,8784,0,13212,0.34334916001138677,0.0,1.0
70,2,Lauric acid (C12),True,0.978411906037086,1.0350490413593982,0.9681391301822027,0.8662777869705901,-0.14764950089483397,-1.657065781975453,rajasthan,2,Lauric acid (C12),radial,23.038934218024547,1857.5710973873533,0.6307815162072951,3816,896.7948159508966,1.9308089186417198e-07,1935.3669738432727,78.1733948621072,26.458434413101976,26.46875881621659,1.0098791772322936e-05,1.2172911058012592,72.12541531382311,62.2341056997664,0,0.0,289,8784,361,31948,0.4208145384796038,0.0,1.0
71,2,Lauric acid (C12),True,0.9057653600899358,0.9869914415476841,-0.2706160410862406,1.1076861685960124,0.18995600121042044,1.7746313063020498,rajasthan,2,Lauric acid (C12),radial,26.470631306302053,1714.0550264295211,0.5708214428128103,3640,1124.642352688209,1.8460055307062634e-07,1799.164623468703,85.41856464751146,26.284606086958025,26.293150949769448,0.004581268534995655,1.2172911058012592,72.17048305188356,62.193162510208346,0,0.0,343,8784,3235,41271,0.38615769061252314,0.0,1.0
72,2,Lauric acid (C12),True,1.0775335602850205,0.9546942295364753,0.3004527377498274,0.8836877524910653,0.10309175696931494,1.4994214922258573,rajasthan,2,Lauric acid (C12),radial,26.195421492225858,1605.4998685203682,0.6362772077831891,3930,771.6707151407098,1.8193535302267203e-07,1695.2140239128837,89.93135750599757,30.206637843165332,30.214956228133644,0.0005824231952812529,1.2172911058012592,72.19516110090758,62.16612974079747,0,0.0,350,8784,5009,49495,0.42053251554411153,0.0,1.0
73,2,Lauric acid (C12),True,0.9429579970429244,0.9586069573525251,0.11078960871640664,0.9474287030542955,0.23929514272057206,0.71215272567217,rajasthan,2,Lauric acid (C12),radial,25.40815272567217,1652.00327135116,0.6047641974524031,3718,936.6498464156002,1.8438216192107503e-07,1736.1667644135077,84.4424167481782,27.27995491198125,27.28891657583768,0.0009852601933621598,1.2172911058012592,72.16131302595075,62.18509321362522,0,0.0,344,8784,3705,43879,0.3970902556077283,0.0,1.0
74,2,Lauric acid (C12),True,0.9653247041326781,1.0309720966162417,-0.9927033452782683,1.0873967463264176,-0.27527994224930863,0.1783457860968123,rajasthan,2,Lauric acid (C12),radial,24.874345786096814,1841.4859811311067,0.5637787268911219,3236,1218.8322585898927,1.9305536114520497e-07,1921.9626699772682,80.80511628578627,23.603753178651314,23.61328774390917,0.0009382439407249292,1.2172911058012592,72.05504534369778,62.12619958002091,0,0.0,246,8784,7,16643,0.35775977563307887,0.0,1.0
75,2,Lauric acid (C12),True,0.9004389391792574,0.9623547182326977,0.36053594778275055,1.162123310794174,0.36141652640945443,-1.8070336595012977,rajasthan,2,Lauric acid (C12),radial,22.888966340498705,1794.8566388444287,0.5121450687400778,2879,1600.4828358259645,1.9039085111657208e-07,1857.7236208187546,63.32305832058269,25.662416550985867,25.673288166096235,0.0017444652185235072,1.2172911058012592,72.15729793202087,62.166486253342626,0,0.0,307,8784,1243,26264,0.30453780807588304,0.0,1.0
76,2,Lauric acid (C12),True,1.051179839439785,0.9845927315363171,-0.032240981344740405,0.8343736421374376,0.185017949087097,0.6411778619642883,rajasthan,2,Lauric acid (C12),radial,25.33717786196429,1637.9235672532216,0.6532227280976582,3978,726.3670180763705,1.80601200454975e-07,1730.8060397818617,93.12662455278537,29.875040337308164,29.883753434676375,0.00019378875056817187,1.2172911058012592,72.19378735395104,62.175333148152454,0,0.0,353,8784,6231,55258,0.4302947644979753,0.0,1.0
77,2,Lauric acid (C12),True,1.0634192645965803,1.0250786903372215,-1.3373147001412318,0.9965247933477731,0.4540670612544233,-0.05871765488074354,rajasthan,2,Lauric acid (C12),radial,24.637282345119257,1755.8708076274152,0.5918773585102453,3689,1057.3374139689233,1.8369490256888185e-07,1845.5398534418982,90.00988678432401,30.08644824852202,30.096021036002426,0.001473165883577224,1.2172911058012592,72.18076089464401,62.22509893161353,0,0.0,344,8784,4482,45150,0.3889442565819188,0.0,1.0
78,2,Lauric acid (C12),True,1.0030107811485598,0.9631217232197529,-0.7418734265384547,1.0641512685809762,-0.41155058338726447,1.3841031369663703,rajasthan,2,Lauric acid (C12),radial,26.080103136966372,1699.1292956448428,0.5651703757692554,3205,1117.7387805297026,1.908428138432139e-07,1779.7403396363159,80.88106265112489,23.571754883603695,23.580504966452345,0.001465770621611195,1.2172911058012592,69.98450442570135,62.17821119791522,0,0.0,243,8784,0,13794,0.35442923686785466,0.0,1.0
79,2,Lauric acid (C12),True,0.9231500726499237,0.9686603112864255,-0.022268218647527593,1.0517012354755086,0.3713813074991388,-1.2085247308618121,rajasthan,2,Lauric acid (C12),radial,23.48747526913819,1746.8536199997525,0.5524461725778465,3213,1292.790361614043,1.880275345691839e-07,1819.1095958488331,72.65963868089935,26.57802472970833,26.588407503935347,0.0011765008286096488,1.2172911058012592,72.18064786693684,62.20248680493519,0,0.0,328,8784,2227,33334,0.34181447151780536,0.0,1.0
80,2,Lauric acid (C12),True,0.9934263917196702,0.94774016903278,0.7577958811021652,1.0511507114153675,0.18220954126026334,-1.787458792092301,rajasthan,2,Lauric acid (C12),radial,22.9085412079077,1745.3339674511928,0.544054457586706,3078,1351.7656963344768,1.8936651727289202e-07,1810.076252325594,65.16599536560965,27.843132212767685,27.853854062554042,0.0007048439277888729,1.2172911058012592,72.15681662552974,62.206357701738085,0,0.0,321,8784,1677,29891,0.3257146399896622,0.0,1.0
81,2,Lauric acid (C12),True,0.9133142312855473,1.0323245935543215,-0.861576777229212,1.1000419496591347,0.4109824347662342,1.1716803407349121,rajasthan,2,Lauric acid (C12),radial,25.867680340734914,1781.7791864245396,0.5759277091586805,3689,1139.5039504704234,1.8391846886417864e-07,1870.40839584003,88.95494510585218,26.729607880750322,26.738508770442646,0.0036889004842610394,1.2172911058012592,72.18045892417493,62.19048683200002,0,0.0,345,8784,4203,44141,0.39181050009375196,0.0,1.0
82,2,Lauric acid (C12),True,1.0245580740493074,1.0665856011757144,-0.18491897387816425,0.8980808996422863,0.11353863080471305,-1.1966669171259792,rajasthan,2,Lauric acid (C12),radial,23.499333082874024,1822.7263503820104,0.6305289599299325,3910,910.8499895298504,1.8246942806141802e-07,1911.0374183699053,88.66420612812382,29.808520036157677,29.818527847455904,0.00013844930686737636,1.2172911058012592,72.20478031495152,62.19211121171356,0,0.0,352,8784,6973,56630,0.4184807031959331,0.0,1.0
83,2,Lauric acid (C12),True,1.032417201405976,1.017272775682103,-0.6313246861940663,0.9589387760941092,0.4398729437316906,1.2708257136546948,rajasthan,2,Lauric acid (C12),radial,25.966825713654696,1711.3275396688628,0.6186630800173616,3916,888.6075985526506,1.8156481258881763e-07,1804.7321438939325,93.66649035831621,29.455430254015575,29.464099135053434,0.001375381874820871,1.2172911058012592,72.18890397206293,62.204879598613445,0,0.0,353,8784,5488,50860,0.41878466893606836,0.0,1.0
84,2,Lauric acid (C12),True,0.9732125440328803,0.9782050186739008,-1.374798464218673,0.8525895368681442,0.030195246260977915,1.5678808499309143,rajasthan,2,Lauric acid (C12),radial,26.263880849930917,1587.2810761173907,0.6461817030981105,3962,721.6040952179412,1.7893687359006303e-07,1688.1076523335512,101.04270145181637,27.887754473004485,27.896021669490477,0.0007741886342816585,1.2172911058012592,72.18364661151541,62.15983297916554,0,0.0,350,8784,5641,52898,0.4301414054046854,0.0,1.0
85,2,Lauric acid (C12),True,0.9973273740741574,0.9632540198004246,1.3540148885046515,1.0325467564951345,-0.3656034058622881,0.04058628062271863,rajasthan,2,Lauric acid (C12),radial,24.73658628062272,1771.6811009524727,0.5724056125721609,3226,1142.2295667529957,1.946862220677631e-07,1839.0633830903885,67.69794042446212,24.062626150831175,24.072165150021377,0.0002683528403304808,1.2172911058012592,71.08397602424365,62.21520790996914,0,0.0,244,8784,0,15565,0.3555630023914311,0.0,1.0
86,2,Lauric acid (C12),True,1.032419981711016,0.9920622608689745,-0.061189155828942354,1.1182092781665296,0.08151346515806934,-0.5528416388551611,rajasthan,2,Lauric acid (C12),radial,24.14315836114484,1788.314620056837,0.5462661144120091,3248,1351.0515272471555,1.8787642031403272e-07,1862.3174030864907,74.39572979273129,28.92112614738863,28.93115045194163,0.002204495899835538,1.2172911058012592,72.17193100354658,62.196732189956705,0,0.0,335,8784,2490,34750,0.3444274087424521,0.0,1.0
87,2,Lauric acid (C12),True,1.0536160872683276,1.061759278444481,-1.4591766079487427,1.0873189314752478,0.015894805122043443,-0.28106232243047957,rajasthan,2,Lauric acid (C12),radial,24.414937677569522,1844.6880356745426,0.5703728753551076,3586,1227.7215869385657,1.8472165148056042e-07,1932.3114281410988,88.00632753392179,29.9356360865511,29.945482730480602,0.0023828315115128032,1.2172911058012592,72.18735888917274,62.19976938932628,0,0.0,345,8784,4339,43889,0.37784007700237765,0.0,1.0
88,2,Lauric acid (C12),True,1.0368413051401906,0.9692620756804189,1.1638164672117877,0.8535664867422152,-0.0381650345483493,-0.5220793929553782,rajasthan,2,Lauric acid (C12),radial,24.17392060704462,1728.3121571903175,0.6301795710617291,3755,839.3340390559089,1.9233360082157483e-07,1805.393089365309,77.39673473522295,26.74100811019425,26.750601721359704,2.416058998578939e-05,1.2172911058012592,72.08269084321934,62.13748516000308,0,0.0,280,8784,125,27534,0.4116647863104086,0.0,1.0
89,2,Lauric acid (C12),True,1.090586251397605,0.9912796700311218,-1.1155739548151078,1.037108162827874,-0.06865950880874971,1.1444270355216775,rajasthan,2,Lauric acid (C12),radial,25.840427035521678,1734.9349404250452,0.57715536110414,3356,1072.728378149073,1.9079382246371316e-07,1819.5424173497354,84.87932740478475,25.613501433568445,25.62237238702073,0.0009706753837127617,1.2172911058012592,71.82183448137013,62.12464640265593,0,0.0,246,8784,0,17589,0.3680996706087645,0.0,1.0
90,2,Lauric acid (C12),True,0.9060696076843094,0.9798374643518543,0.2416811238826615,1.119221475258426,-0.02248226881170501,0.33793956209378706,rajasthan,2,Lauric acid (C12),radial,25.03393956209379,1788.9233124520217,0.548216922912151,3004,1288.9540590321517,1.944157344512163e-07,1859.4793112636123,70.87856597309381,21.99644346883497,22.005888488024038,0.00106345808614271,1.2172911058012592,70.04764940493237,62.124317280320085,0,0.0,236,8784,0,11474,0.33534058610568723,0.0,1.0
91,2,Lauric acid (C12),True,1.0668352472410891,0.9811037648071457,-0.9188193147071534,0.815795010515967,0.33335545638306163,1.7654957151278188,rajasthan,2,Lauric acid (C12),radial,26.46149571512782,1580.8717728036488,0.6670101714404547,4068,642.9626831211222,1.775727051771685e-07,1683.014905616885,102.33230449373838,29.997815805385226,30.005845157258836,0.0003738711504004392,1.2172911058012592,72.1947261015809,62.17022467328596,0,0.0,353,8784,6640,58024,0.44262356564169336,0.0,1.0
92,2,Lauric acid (C12),True,1.064049852006847,1.0361313229240754,1.4093545210619203,1.0086523338073525,-0.04611424836018008,-1.630463382523549,rajasthan,2,Lauric acid (C12),radial,23.065536617476454,1924.9167444438024,0.5838915664758904,3375,1175.3686237110664,1.9575437214527443e-07,1991.8541090987271,67.33519742214892,26.279237325747083,26.289791582947792,5.618309919350464e-05,1.2172911058012592,72.08913227300096,62.17848850190952,0,0.0,254,8784,75,21124,0.36933452351184604,0.0,1.0
93,2,Lauric acid (C12),True,1.071756754943734,0.9562025038303779,-0.9231276790555798,1.089201553572928,-0.1563090911844187,-0.9965544434333506,rajasthan,2,Lauric acid (C12),radial,23.69944555656665,1745.337619590689,0.5329403240668614,2658,1383.4727112869914,1.9391340030619375e-07,1814.5281097934155,69.58406516088475,23.451007139585013,23.461346939765832,0.0008225058951055039,1.2172911058012592,68.34450774512817,62.089673076246434,0,0.0,215,8784,0,6354,0.2951367420503765,0.0,1.0
94,2,Lauric acid (C12),True,0.9836680505997482,1.0519930784762694,-1.3528860408973133,1.0493496875791888,-0.13806377027536065,-0.4162669805270829,rajasthan,2,Lauric acid (C12),radial,24.279733019472918,1871.310468356755,0.573448598392676,3308,1184.0935658374171,1.9279211873271055e-07,1954.2925687870488,83.33374643371522,24.38511139082199,24.395014141561028,0.0005120077591162093,1.2172911058012592,72.08308327643167,62.13674416499707,0,0.0,250,8784,40,19644,0.3657970136790484,0.0,1.0
95,2,Lauric acid (C12),True,0.9345636023623295,1.0390161753793314,-0.707643370862544,1.0441322527287074,-0.0753426159950894,-0.935340735095846,rajasthan,2,Lauric acid (C12),radial,23.760659264904156,1874.1424102970482,0.5698093473868759,3233,1218.026048829465,1.9416939751478304e-07,1951.3188187638552,77.55137908897129,23.38642944432828,23.396649737021882,0.00033113112465591723,1.2172911058012592,71.73010771525863,62.15446196374043,0,0.0,250,8784,0,17947,0.35736042531824114,0.0,1.0
96,2,Lauric acid (C12),True,1.071810682951989,0.9877435174042323,0.17967649135665953,1.0707026819930843,-0.2725520594265348,0.04023890715587397,rajasthan,2,Lauric acid (C12),radial,24.736238907155876,1796.811003129476,0.5618150603825574,3137,1213.7953160213845,1.94243229593755e-07,1869.1941188046458,72.70950662283964,24.767556762272534,24.77715764774205,0.0005562199725729861,1.2172911058012592,71.69544610657941,62.12128664091884,0,0.0,238,8784,0,14173,0.3449637817984655,0.0,1.0
97,2,Lauric acid (C12),True,0.9257040137192397,1.0369749909402954,0.17432205688463043,0.9253819300947624,-0.10631713950271582,-1.5572257756196275,rajasthan,2,Lauric acid (C12),radial,23.138774224380374,1865.7382733257743,0.606753473188007,3574,1015.6860396996641,1.9350318375525437e-07,1943.4431738621017,78.09191889768387,24.46993088216956,24.480358891656962,4.584746802116241e-05,1.2172911058012592,72.08491960787859,62.23577926430358,0,0.0,275,8784,154,26507,0.39397725048343984,0.0,1.0
98,2,Lauric acid (C12),True,1.0727896891415696,0.9456890609407171,-0.049852098613020424,0.8934786178753719,0.03543986146904132,0.4726790935605134,rajasthan,2,Lauric acid (C12),radial,25.168679093560513,1612.788792994341,0.6176052871814084,3743,865.0610304186046,1.8343476524381475e-07,1698.3661044683636,85.85645698368528,30.04453792294195,30.053598135177726,0.0005265509669073599,1.2172911058012592,72.16704342938947,62.174836222012885,0,0.0,344,8784,4005,44535,0.3976824079274829,0.0,1.0
99,2,Lauric acid (C12),True,0.9795194683843597,1.0509647479149777,-0.49251659140164383,0.8834893225820858,0.14835921483105052,-1.230693466500639,rajasthan,2,Lauric acid (C12),radial,23.465306533499362,1789.9353875793781,0.6306071592390883,3876,897.2790687043919,1.8249633881918198e-07,1879.2836646922483,89.70511959382807,28.77750787170833,28.7875606914098,0.00013311589530692503,1.2172911058012592,72.19614842461502,62.178252469632966,0,0.0,351,8784,6614,55054,0.41648468159011165,0.0,1.0
100,2,Lauric acid (C12),True,0.9458792115916912,0.9946335328036712,0.7165822645837268,1.0865254070291166,0.17270817409446892,-0.629459188501484,rajasthan,2,Lauric acid (C12),radial,24.066540811498516,1800.837117678658,0.5587992984252477,3377,1281.1976812300861,1.8786503499345753e-07,1872.700634667166,72.23778989769811,27.37471474744765,27.38472568892345,0.0012559883004641709,1.2172911058012592,72.17041552690209,62.19279408328124,0,0.0,336,8784,3039,38390,0.35949704589739984,0.0,1.0
101,2,Lauric acid (C12),True,1.0109731472917265,0.9819217463435045,1.4559565655224986,0.8473471137549341,-0.06808250112170633,-1.0663077900851614,rajasthan,2,Lauric acid (C12),radial,23.62969220991484,1763.3697223226666,0.6322595662640536,3754,850.1833177953507,1.9306640145613607e-07,1838.4500646516872,75.42455984951275,26.44410975077825,26.454041317944302,1.1574046097079617e-05,1.2172911058012592,72.08400732998892,62.1618744257608,0,0.0,280,8784,175,28842,0.41342480819561744,0.0,1.0
102,2,Lauric acid (C12),True,1.082950048795441,0.9676549368219111,0.8832582752137021,1.1614914641234781,-0.044435710444446164,0.22761738146658583,rajasthan,2,Lauric acid (C12),radial,24.92361738146659,1798.101158298151,0.5364651123892747,2840,1380.0123605892284,1.95352435827272e-07,1862.6352082608078,64.86679422773203,24.367205755659505,24.376719409743785,0.0012987459366567316,1.2172911058012592,68.87805208316458,62.17507704836956,0,0.0,222,8784,0,8954,0.31624324948350374,0.0,1.0
103,2,Lauric acid (C12),True,1.0566469806333336,1.0354006703038445,1.2191789993699462,1.0825134574100332,-0.23498752200553086,0.1534229916641805,rajasthan,2,Lauric acid (C12),radial,24.84942299166418,1898.9410312861853,0.5758764650406676,3422,1181.169506362409,1.9531379473928905e-07,1970.2427824516392,71.61603266170705,26.24891334687147,26.258412937884376,0.00035043407499197547,1.2172911058012592,72.07572143559986,62.150828617923466,0,0.0,257,8784,10,20525,0.37785449903634294,0.0,1.0
104,2,Lauric acid (C12),True,0.9735151291070453,0.9370761210912859,-0.5696395400480659,0.9055482032057116,-0.47868300899852223,-1.3504880648586708,rajasthan,2,Lauric acid (C12),radial,23.34551193514133,1672.8664037152666,0.5849177225751574,3101,1039.1847107160324,1.922687389950977e-07,1747.3771418227009,74.89107814776739,22.705160404373114,22.71550130188608,9.202215644508195e-05,1.2172911058012592,72.0654215698618,62.11269122244539,0,0.0,235,8784,6,14638,0.3403491421882796,0.0,1.0
105,2,Lauric acid (C12),True,1.013574391388284,0.9919057257039174,-1.2540749181413169,1.1098758310577836,-0.4853801419312367,0.4719723390252013,rajasthan,2,Lauric acid (C12),radial,25.1679723390252,1769.5796003060927,0.5488922492631371,3001,1267.7127727611357,1.9266136005069332e-07,1848.4478240527105,79.19680202592362,23.36555535713238,23.374925396232975,0.0017383022346680315,1.2172911058012592,70.66103327829482,62.19323847013507,0,0.0,232,8784,0,11171,0.3334497914435492,0.0,1.0
106,2,Lauric acid (C12),True,1.0768874921527494,1.0245931791086866,-1.4583649721699847,1.080490375341927,-0.08354436309130364,-0.5548492235386404,rajasthan,2,Lauric acid (C12),radial,24.141150776461362,1834.4764480021317,0.5556190785756581,3058,1278.6913167820055,1.9362600721370346e-07,1913.5817929887064,79.47329395017633,24.721220557287083,24.7312551947162,0.0007912545857559943,1.2172911058012592,70.48653655446398,62.130443279696664,0,0.0,233,8784,0,14059,0.33706898366340615,0.0,1.0
107,2,Lauric acid (C12),True,1.0244949135238415,0.9459292147408566,0.8055982423596024,1.1773860995951508,0.274912769816526,1.8156119429811985,rajasthan,2,Lauric acid (C12),radial,26.5116119429812,1691.9299328927689,0.5455955635102433,3357,1262.8727099234607,1.8738443646052522e-07,1766.686444665262,75.07889170042161,28.358670809403648,28.367210693127817,0.005450966050565058,1.2172911058012592,72.16548491105564,62.1525361722867,0,0.0,337,8784,1785,32937,0.35577860018138396,0.0,1.0
108,2,Lauric acid (C12),True,0.9716675973328149,1.0237875505934753,-1.0180333203083332,0.8412405840234369,0.07384697167694876,1.7106942278173665,rajasthan,2,Lauric acid (C12),radial,26.40669422781737,1649.658092063282,0.6652836748949862,4110,668.4251554323381,1.778635483668887e-07,1753.7849351260625,104.32021947853772,28.04663674627479,28.054708763778045,0.0003906977484198117,1.2172911058012592,72.20796679359516,62.16391146535618,0,0.0,355,8784,7440,62863,0.45035897935893365,0.0,1.0
109,2,Lauric acid (C12),True,0.9010926772069919,0.9652989537216204,-0.9416171976004103,1.1344443479985618,0.4812815544058915,0.9319799788650003,rajasthan,2,Lauric acid (C12),radial,25.627979978865003,1694.1124083647724,0.544270218920037,3298,1278.687966501226,1.8569147378926574e-07,1775.967618837423,82.22608958581637,25.84841803109286,25.857535471815563,0.005394624453529197,1.2172911058012592,72.15860000142219,62.18817577972473,0,0.0,334,8784,2051,32396,0.3516429874043706,0.0,1.0
110,2,Lauric acid (C12),True,1.0397371215791247,1.0438444539937242,-1.196525592367232,0.8154673512662042,0.2740245134349578,1.1201814116126494,rajasthan,2,Lauric acid (C12),radial,25.81618141161265,1673.9227860445715,0.6743722361317982,4129,650.3724364120004,1.7682023898888239e-07,1779.562042393873,105.85384185497213,29.67397326520309,29.682326538443892,0.00023872611750059777,1.2172911058012592,72.22522791467624,62.17571212808354,0,0.0,355,8784,8171,66474,0.4523987238380711,0.0,1.0
111,2,Lauric acid (C12),True,1.0779000886394916,0.9364598086042136,0.4854287733485587,1.1645112328149052,0.16213258881587667,-1.8022949286690535,rajasthan,2,Lauric acid (C12),radial,22.89370507133095,1754.2373946376467,0.50335805229949,2751,1632.307979518953,1.9078416219160505e-07,1814.3830290509868,60.6019212393436,28.407562122998986,28.418419206570288,0.001867592038724163,1.2172911058012592,72.16227328339731,62.17496945974697,0,0.0,289,8784,699,23351,0.2860915524252956,0.0,1.0
112,2,Lauric acid (C12),True,1.060123771547889,0.9681943716338361,1.1140975296934656,0.8203867930249186,-0.15818833707332447,0.3693036516176704,rajasthan,2,Lauric acid (C12),radial,25.065303651617672,1688.310616445495,0.6504900115329237,4025,729.7715695362244,1.9107052025516728e-07,1771.440937904706,83.39158034331669,28.064202315328604,28.07315247826669,2.3356850061954927e-05,1.2172911058012592,72.13850281382729,62.210706073424404,0,0.0,303,8784,299,32298,0.44146154751800226,0.0,1.0
113,2,Lauric acid (C12),True,1.0084645622435418,0.9696046804492765,0.7714027187441213,0.8852957243807004,-0.15681096977473996,1.8384949657557312,rajasthan,2,Lauric acid (C12),radial,26.534494965755734,1676.2720659120496,0.637143122947856,4039,757.3279387017167,1.8992508800153507e-07,1762.6338622245569,86.55644445236709,26.922739977601804,26.930878409972237,0.00014637282258240318,1.2172911058012592,72.11062543448752,62.20205785423768,0,0.0,304,8784,167,30578,0.4457324223362281,0.0,1.0
114,2,Lauric acid (C12),True,0.9771341543180322,1.0221714369792605,-0.4307564945048721,1.196159681543298,-0.12116698390037262,-1.0062570601996499,rajasthan,2,Lauric acid (C12),radial,23.68974293980035,1898.2916609826782,0.5242039113349718,2710,1548.4521134915592,1.9576541245605767e-07,1965.5896261922196,67.70938291966274,23.491152863033,23.501526314025526,0.00152356942483847,1.2172911058012592,68.75720820095172,62.11046308601526,0,0.0,224,8784,0,8713,0.3049585604276117,0.0,1.0
115,2,Lauric acid (C12),True,0.9840901236122261,1.052804576323666,-0.7873571602380147,0.8206454981092527,-0.0797656780311764,0.05195194633260947,rajasthan,2,Lauric acid (C12),radial,24.747951946332613,1787.3262859342392,0.6585298897780727,4234,724.5632432145751,1.8919401241558868e-07,1884.497024217323,97.4501796541897,27.497797400394727,27.506959156006715,3.0304363584941844e-05,1.2172911058012592,72.12724580582919,62.26526802360731,0,0.0,321,8784,971,42437,0.46660182581216725,0.0,1.0
116,2,Lauric acid (C12),True,1.001963042684773,1.0638644138093927,0.592055859603843,1.1351369531064506,-0.38715336699627434,-1.4372318639696133,rajasthan,2,Lauric acid (C12),radial,23.258768136030387,1987.977816665632,0.5516279661467314,3098,1412.765203246292,1.9643024617681618e-07,2054.742902208991,67.17095272016824,24.661449649459563,24.672026612192646,0.0003483395022616243,1.2172911058012592,71.47734235367432,62.2157387139829,0,0.0,240,8784,0,16167,0.3426584797570723,0.0,1.0
117,2,Lauric acid (C12),True,0.9326074967747383,1.0380611902275405,1.2110707674403334,0.8790497588364677,-0.15011085948278613,1.6117171242937784,rajasthan,2,Lauric acid (C12),radial,26.30771712429378,1796.3668629995325,0.6540004113636664,4363,725.8559641120609,1.9016486975348246e-07,1886.1554857065644,89.99190670417983,26.534615754353222,26.542872099918004,6.404079597695605e-05,1.2172911058012592,72.13149869296018,62.219119092213255,0,0.0,333,8784,949,42187,0.4828357825826479,0.0,1.0
118,2,Lauric acid (C12),True,0.9721762772480769,0.9953986670789562,-1.1004161281462124,1.0474537626572735,-0.012208239051748948,1.4173773365344786,rajasthan,2,Lauric acid (C12),radial,26.11337733653448,1739.930015082774,0.5770691985225707,3397,1068.2122241024886,1.9057750137245324e-07,1825.5088491629956,85.8411021609924,23.925986655461813,23.934694468603084,0.0012011341256527065,1.2172911058012592,72.05804232851729,62.12744778177391,0,0.0,260,8784,8,18245,0.37580243140287384,0.0,1.0
119,2,Lauric acid (C12),True,0.9386031515464346,1.03667491085078,0.07579559441089478,0.8326480429483724,0.3867722168737451,-1.0117705669136932,rajasthan,2,Lauric acid (C12),radial,23.68422943308631,1754.7574604630345,0.6520194536722989,3972,788.5269328541018,1.8186704109913606e-07,1844.9490490441076,90.51698186566422,27.834795071341738,27.844496572524136,4.755941902799782e-05,1.2172911058012592,72.20320454239491,62.182675345206825,0,0.0,354,8784,7290,59704,0.4311146747618484,0.0,1.0
