draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt
96,2,RT42,True,0.9432748918392122,0.9623219619674461,-0.3763353832756867,0.9442032044474186,0.14621868486155787,-1.935383040844354,uttarakhand,2,RT42,15.074616959155648,1597.670243193198,0.37657046777301195,759,2624.781053245752,2.8394297501852927e-11,1664.8085737851547,68.01202338056588,8.012705676940199,8.017903687886381,0.0006017056554696555,0.48170969465035074,69.37597734971237,69.33177876168567,776,0.0,213,8784,0.25158823105903905,0.0,1.0
97,2,RT42,True,0.9854623297631977,1.0239948524629752,-0.9289557155427937,0.8843230370526847,-0.3539709133492156,1.6177333280654262,uttarakhand,2,RT42,18.62773332806543,1568.0905947874753,0.41871332814401174,1199,2058.9522049227144,2.8281026427941398e-11,1658.6454911297922,91.2700334152106,9.429286945462914,9.43355831449094,0.0030917290964515612,0.48170969465035074,73.69073437329925,73.4783184868414,1991,0.0,258,8784,0.34591446083818567,0.0,1.0
98,2,RT42,True,0.905691472463984,0.9920414624429069,0.07032103209182505,1.099436165860235,-0.23487789214138044,0.9105708918829372,uttarakhand,2,RT42,17.92057089188294,1620.1996196890689,0.3498791019706392,614,2927.45238344492,2.8938323448255604e-11,1689.8271303759211,70.42177783987282,7.923934720719674,7.928427950976915,0.004889593935829716,0.48170969465035074,71.50701795391876,71.23607844560959,533,0.0,215,8784,0.24376942799319792,0.0,1.0
99,2,RT42,True,0.9174777447352679,0.990739383705926,0.0765955637934046,1.0018174999652236,0.33579620330494286,0.4460637454829448,uttarakhand,2,RT42,17.456063745482947,1611.2718457760936,0.38215024078251825,912,2571.82041525008,2.8202873446833174e-11,1685.7958923351987,75.2848053863474,8.426381530614666,8.430988935688,0.0014507101525615778,0.48170969465035074,71.34952272204681,71.30643109382217,1152,0.0,242,8784,0.29356793586249436,0.0,1.0
100,2,RT42,True,1.0842505497648764,0.9564127542188138,0.13581576147409136,0.8219122703676056,-0.29761414744394155,0.6470181882016748,uttarakhand,2,RT42,17.657018188201675,1494.6143182994563,0.4213542310787185,1078,1963.8909366648174,2.8355119513925162e-11,1575.2942562837343,81.41168281136645,9.418927287469971,9.423421541695818,0.0012596964438731093,0.48170969465035074,70.70320667909658,70.67819079012276,1214,0.0,237,8784,0.3222886316678904,0.0,1.0
101,2,RT42,True,0.9080648779308289,1.0083736572806907,-0.04523100096640231,0.9293028737792122,-0.09526491653868463,-0.7837310100221493,uttarakhand,2,RT42,16.226268989977854,1633.3693056231464,0.39340080035644354,891,2430.732773487933,2.8806681348913008e-11,1706.248697339092,73.69621262793959,8.334418790726234,8.339313989074794,0.0010798519467461584,0.48170969465035074,71.34326952634196,71.20119522507147,983,0.0,231,8784,0.2848840065841945,0.0,1.0
102,2,RT42,True,1.0450192618584038,0.9865524922598495,0.3150390472789619,1.0158178816557895,0.43573030272855595,-1.9094917589759213,uttarakhand,2,RT42,15.10050824102408,1670.3236704189774,0.3665206961147527,721,2867.2558670640383,2.8533450407172117e-11,1732.7769622971366,63.32912327807198,8.572194666830423,8.577399370528262,0.0006175080407766463,0.48170969465035074,68.98955918556302,68.94601783509209,746,0.0,209,8784,0.24502038556932468,0.0,1.0
103,2,RT42,True,0.9208635166740899,1.0445515166169965,0.8957321398513901,0.9850967168549607,-0.27010185345705706,1.4827467772902674,uttarakhand,2,RT42,18.492746777290268,1674.2234308071054,0.400811847451259,1119,2374.3880401980023,2.8726701415003014e-11,1752.369532894765,78.85432180787646,9.140428194734584,9.144743659875502,0.0019955168208315444,0.48170969465035074,74.86499960517077,74.66165881388082,2174,0.0,258,8784,0.3340232862983739,0.0,1.0
104,2,RT42,True,0.9770479975786128,1.0087212895046378,0.158777704377581,1.0242954512801727,0.20492447467799302,-1.7685092894738443,uttarakhand,2,RT42,15.241490710526158,1698.4071928466485,0.37053373358135877,766,2861.263868100165,2.850574162296219e-11,1763.3591098417114,65.82120114805014,8.443542662322708,8.448713198389745,0.000652421949333006,0.48170969465035074,70.32277726900769,70.28544779603519,949,0.0,218,8784,0.25835551569870946,0.0,1.0
105,2,RT42,True,0.9255564553783813,0.9605202474204986,0.192161745604323,1.1062792690842276,-0.1329566891958004,1.2798402341237707,uttarakhand,2,RT42,18.289840234123773,1571.3083693507963,0.34241147430903374,534,2945.211544570058,2.889539005733546e-11,1639.610332696663,69.09659506375606,7.783906254117425,7.788309648332425,0.006242669781429323,0.48170969465035074,69.4408878853498,69.2055765407182,329,0.0,205,8784,0.2337403299208356,0.0,1.0
106,2,RT42,True,1.0074893840562398,0.9512690683115169,0.0569166036890997,0.839380403056691,0.44030066514689614,-0.3314113042939413,uttarakhand,2,RT42,16.67858869570606,1518.6069833623324,0.41810139755674836,1061,2077.9188862089977,2.809315478115061e-11,1595.8454171398216,78.01078316512107,9.220074954242731,9.224806118208662,0.000587583199125901,0.48170969465035074,72.14068137273476,72.0964006199691,2025,0.0,256,8784,0.31265669111688515,0.0,1.0
107,2,RT42,True,0.9876047902050336,1.0363953134483326,0.7911862585663282,1.0555183045875183,0.24727895923043108,-1.3522664834986564,uttarakhand,2,RT42,15.657733516501345,1756.0339685413383,0.3753112517529482,866,2891.062429912807,2.8529695004184673e-11,1820.777067507131,65.58896004750761,8.84059663413428,8.84565971201296,0.0006200450392552078,0.48170969465035074,72.40593083789122,72.359286986114,1222,0.0,234,8784,0.27675413559969453,0.0,1.0
108,2,RT42,True,1.0203912357195606,0.9681744886556358,-0.39343080042406314,1.1439435727389715,0.10887555598529852,-0.08650380566452931,uttarakhand,2,RT42,16.92349619433547,1616.0987644435618,0.33311101820357947,573,3221.6384977443913,2.8374607010506623e-11,1682.426315022386,67.15272917338011,7.902653667356536,7.907429555601292,0.0031231803166966087,0.48170969465035074,65.8948854403008,65.85195523047618,182,0.0,185,8784,0.2195285049463198,0.0,1.0
109,2,RT42,True,1.043081567712618,1.0328466072722988,-0.07560961739257507,0.9062702316387985,0.3087227673284143,1.0401157822024003,uttarakhand,2,RT42,18.0501157822024,1629.7862460072436,0.42831267178201293,1377,2113.414257145222,2.8040477641938124e-11,1716.142627852926,87.07184362331279,10.27886974542213,10.283291911808494,0.0011140448013572369,0.48170969465035074,76.03548123544138,75.99368651408241,4384,0.0,289,8784,0.3605437869093734,0.0,1.0
110,2,RT42,True,1.0938330673277559,1.0311519187923133,-0.9161659528821091,0.9308418281587196,0.07820185648096067,-1.21634695716343,uttarakhand,2,RT42,15.79365304283657,1667.8526870454714,0.4036374372015077,1059,2424.331601896912,2.826458385269361e-11,1746.6357460171087,79.62061011247047,9.804954467434904,9.809972214245137,0.0007252439266231956,0.48170969465035074,72.55098711884851,72.51104051056996,2215,0.0,245,8784,0.3017782878625203,0.0,1.0
111,2,RT42,True,0.9496373104471825,1.0221890131494442,0.05200233160201401,0.8303748189096164,-0.4277937522418046,1.5043911977188613,uttarakhand,2,RT42,18.51439119771886,1571.5984497024263,0.4412115919577273,1380,1865.231398015961,2.832751222709278e-11,1661.2181503084407,90.31108543643288,9.609033648122603,9.613303819169465,0.0016741857159268323,0.48170969465035074,74.5914368137795,74.52543264388518,3100,0.0,277,8784,0.37776436459817303,0.0,1.0
112,2,RT42,True,1.0586975701249428,1.0037679277255318,-0.9559586443762472,0.8584362514080468,0.14600694033578632,1.9166111924220837,uttarakhand,2,RT42,18.926611192422087,1529.6060336296146,0.4353606808945345,1389,1922.9449404084064,2.7771814082213858e-11,1623.6083768271287,94.68052044040469,10.301163316657506,10.305346182639513,0.0020584081466578524,0.48170969465035074,75.22088260235452,75.18717116775193,4027,0.0,289,8784,0.36693886709804907,0.0,1.0
113,2,RT42,True,1.0361911234581702,1.0152128192777936,0.5363133778570532,1.0690231445277771,0.07082035748979698,0.8697004942901554,uttarakhand,2,RT42,17.879700494290155,1667.4105029727752,0.3754820839500852,910,2737.856359130513,2.8311374143978584e-11,1740.4233078791526,73.75891693256601,9.223763446178861,9.2282697374437,0.0018166231103088632,0.48170969465035074,70.55477273429231,70.50335235892967,1218,0.0,238,8784,0.29566232562654643,0.0,1.0
114,2,RT42,True,0.9233627970380226,1.0093848893896884,0.21287211257797597,0.8363136143429439,-0.2588059467281906,-1.3641050494249525,uttarakhand,2,RT42,15.645894950575048,1621.1228021765655,0.4230605263050192,1108,2116.2994711592046,2.8673212296765003e-11,1696.6403468298338,76.34702379463275,8.75922092539035,8.764220652991304,0.0005037594058956811,0.48170969465035074,71.22723615371535,71.06246240008267,1453,0.0,238,8784,0.3148097242280027,0.0,1.0
115,2,RT42,True,0.9689524053992448,1.0069282434544966,-0.20245303354690228,0.8871391600043307,0.4969806277386537,-1.2150799370124186,uttarakhand,2,RT42,15.794920062987583,1629.488788298807,0.4134160865274856,1078,2272.5401873809938,2.828681177848921e-11,1705.7154945651437,77.05207979722695,9.150400984505664,9.155384936389678,0.0004597450193836596,0.48170969465035074,73.44277535194809,73.39818477162092,2433,0.0,251,8784,0.311069219856404,0.0,1.0
116,2,RT42,True,0.9420347495684631,1.0520662496197088,0.9503956065920315,0.9641603252156878,-0.15831811503113047,0.9035443120260163,uttarakhand,2,RT42,17.91354431202602,1695.335337974922,0.40682854808170954,1168,2342.881418773979,2.874984281720087e-11,1772.6421970380939,78.03722827813348,9.341895236740266,9.346354954162575,0.0014648848113836413,0.48170969465035074,74.55326198775977,74.37062485768826,2368,0.0,258,8784,0.33633679936079214,0.0,1.0
117,2,RT42,True,1.0525809889295314,1.0256918946575204,0.18696419032837236,1.1207735352698576,0.17189164042241123,0.6777296820584375,uttarakhand,2,RT42,17.68772968205844,1695.6841070980179,0.36276227701344477,846,2946.3604845579152,2.8384756748315228e-11,1768.0011095666794,73.08741401707618,9.102831706437149,9.107398572858845,0.0024242897370560365,0.48170969465035074,70.00660107120356,69.95624393537761,936,0.0,231,8784,0.2792409004827054,0.0,1.0
118,2,RT42,True,1.0944514301009094,0.9953877556841314,-0.16025498941157423,1.1056222502912598,-0.32199070084365355,1.051724942628805,uttarakhand,2,RT42,18.061724942628807,1619.7773131352653,0.3494310051488496,613,2932.990470301224,2.885702404842934e-11,1691.0309102412468,72.05737406400664,8.821001948822241,8.825464225053373,0.005842221977045612,0.48170969465035074,69.21694688342315,68.98681673210491,406,0.0,213,8784,0.24609044877353678,0.0,1.0
119,2,RT42,True,1.0648931693552686,0.9931165560595705,-0.4682113716614999,0.9410271154755326,0.4072083401585954,-1.752540767098301,uttarakhand,2,RT42,15.2574592329017,1632.8249922671125,0.38726208088221925,863,2557.62892112079,2.834984165026264e-11,1703.5671528607224,71.60541299841843,9.019338913561565,9.024490246028748,0.0005638000531974237,0.48170969465035074,70.64670106354134,70.60249232760897,1140,0.0,227,8784,0.26882042745507595,0.0,1.0
0,3,RT42,True,0.9278134765311287,0.99688309566834,-0.12152334953964786,0.8328299579581957,0.29624978571767546,-0.7515943765762088,uttarakhand,3,RT42,21.068405623423793,1522.4337241704425,0.46839565982821807,1990,1635.3709838997936,2.9452680774958336e-10,1596.8430379340084,74.92309994871219,33.062344334970625,33.074881820779694,0.0003278917639257714,1.6891347380088313,79.06418549297778,79.01691668670964,8451,0.0,290,8784,0.39094956816186194,0.0,1.0
1,3,RT42,True,0.907418798926433,0.9897844709659238,-0.4157559640687627,1.0361351580991343,-0.4701040412399069,0.7141990705087826,uttarakhand,3,RT42,22.534199070508784,1534.843163290135,0.39813614034547284,1399,2186.7846041544763,3.0019150611903574e-10,1602.6931398865568,68.3602368154852,29.228480955160816,29.23993063331707,0.00421710920723579,1.6891347380088313,72.87333835830547,72.71612158029205,848,0.0,258,8784,0.36295481111547734,0.0,1.0
2,3,RT42,True,0.9863837283094863,0.976831716235563,0.2722077183418393,0.866814633795254,-0.19387379122627968,-1.895965768019921,uttarakhand,3,RT42,19.92403423198008,1538.7040388896448,0.4352155311662589,1587,1879.8691688276201,3.013821001198559e-10,1600.7173616835184,62.589716891017645,31.160339506051997,31.173963759352198,0.00013372121454605768,1.6891347380088313,72.33732865603406,72.18435674029016,1246,0.0,255,8784,0.36603598700581635,0.0,1.0
3,3,RT42,True,0.9755840962339494,0.9686587140781187,0.22335835032327156,0.8632078298265776,0.14927969343603464,-0.4938754388518545,uttarakhand,3,RT42,21.326124561148145,1495.5052639177677,0.4520511564503785,1829,1731.5731515409896,2.9546235101037243e-10,1565.3508569912335,70.35066032806115,33.221809950905254,33.23416814724712,0.0004732543873513806,1.6891347380088313,77.34054320954444,77.29641736298822,7102,0.0,282,8784,0.37616912987126794,0.0,1.0
4,3,RT42,True,0.9926014845680583,0.9897873973138178,-0.07251945558636999,0.8082014529049317,-0.47575513859609475,1.0583563539080143,uttarakhand,3,RT42,22.878356353908014,1467.171454971113,0.47351899076413584,2104,1473.3889414712994,2.960303211457836e-10,1547.7863768424606,81.0300449287619,33.433349606105075,33.444260462505355,0.0003250462172234286,1.6891347380088313,75.90807514407491,75.86787445066761,3877,0.0,281,8784,0.4284094024045075,0.0,1.0
5,3,RT42,True,1.0863977990839666,0.9658655365547252,-0.3294044344444964,0.8486328220146808,-0.3804585161492863,1.1447614323727469,uttarakhand,3,RT42,22.964761432372747,1439.7683119837968,0.4516582581616897,1884,1606.202884811281,2.962714405429252e-10,1517.188624080876,77.84095670911617,34.27270471367576,34.28361778572558,0.0006846699674898757,1.6891347380088313,75.30444562559151,75.24562604203683,1830,0.0,272,8784,0.40626452096653104,0.0,1.0
6,3,RT42,True,1.083614562384399,0.9935757680089052,0.3887908863485626,1.0520924758082453,0.1725461278478212,-1.7962986651125004,uttarakhand,3,RT42,20.023701334887498,1622.1387343106771,0.3938794745639599,1385,2440.562737785706,2.9928811211118533e-10,1677.942574319772,56.399785899258106,33.26123126480966,33.27495847530627,0.000922688067253725,1.6891347380088313,74.13178121430703,74.07401433833067,3497,0.0,251,8784,0.3186727031947915,0.0,1.0
7,3,RT42,True,1.041260110332536,0.9898281399153799,-0.3500563009510244,0.9161619218623659,0.436532122973873,-1.2667662431483069,uttarakhand,3,RT42,20.553233756851693,1548.0399309589313,0.4330192684373486,1671,1952.887427516504,2.9656078381942285e-10,1615.7535601806542,68.26763290043856,33.91007789212072,33.923212709818195,0.0005773295766676261,1.6891347380088313,76.06587966406559,76.01043358732232,6202,0.0,272,8784,0.3533769263714415,0.0,1.0
8,3,RT42,True,0.9444865236030641,1.005557242564467,0.05508092408621712,1.0282106619600504,0.2604482577380193,-0.09039763134094425,uttarakhand,3,RT42,21.729602368659055,1585.070564964408,0.4119890419129938,1633,2182.219855012407,2.966915241147538e-10,1651.6239021080553,67.06937798275885,31.66266741875236,31.674848644286126,0.0017610650386296867,1.6891347380088313,76.30828494014641,76.25982278846021,5305,0.0,269,8784,0.3558430029264462,0.0,1.0
9,3,RT42,True,0.9282992843195192,1.0062661931325694,0.0032046334294756063,0.9749972177574698,-0.04256443873871063,1.5280911619711635,uttarakhand,3,RT42,23.348091161971162,1532.130089325549,0.42549306741959714,1768,1906.013764191473,2.988155180928729e-10,1605.8225845201425,74.1286417062413,31.0445112516179,31.055169097183345,0.0025799239735810288,1.6891347380088313,74.05977231412768,73.90961960473042,1785,0.0,275,8784,0.3998197833682,0.0,1.0
10,3,RT42,True,0.97474861417676,1.0209422139460445,0.9743655124961532,1.1412177276790725,0.24165480692968588,1.8852638020721058,uttarakhand,3,RT42,23.705263802072107,1607.7688226743435,0.4029115597800905,1691,2287.573484979161,2.96333595765318e-10,1675.0310046685272,67.73435152175469,32.92432601805857,32.93477875189735,0.005366948640545473,1.6891347380088313,76.31428507258124,76.25890478854697,5668,0.0,276,8784,0.3745513541724735,0.0,1.0
11,3,RT42,True,0.9588203520554265,1.0243446306538522,0.5667882019917159,1.078737972173837,-0.4951794831175015,1.0196471469529116,uttarakhand,3,RT42,22.839647146952913,1610.1603614075766,0.4021638716664513,1543,2236.313029961715,3.0264985232782416e-10,1675.6545307977296,65.99117441763772,31.340695472184613,31.35186823045337,0.0042441471688401105,1.6891347380088313,74.89015113545801,74.6549906134958,1279,0.0,267,8784,0.3785638480280023,0.0,1.0
12,3,RT42,True,1.0407934365471248,0.9859989199309793,0.3095318985606652,1.079637889750628,-0.0769535894557748,-0.7916235878596156,uttarakhand,3,RT42,21.028376412140386,1592.5653059464678,0.38177920512070285,1159,2468.8438600700206,3.0492494779474765e-10,1648.7133420987955,56.71662011803998,31.02989395785772,31.042699697720426,0.002662835195855029,1.6891347380088313,72.69558801773229,72.46182072686908,491,0.0,232,8784,0.3315965887915944,0.0,1.0
13,3,RT42,True,1.0545556305187236,1.0178896078142712,-0.012982608178399795,0.8886383630189137,0.45749923888454314,1.1052053220177633,uttarakhand,3,RT42,22.925205322017764,1533.7360889889567,0.46682354626399036,2120,1637.7976928044545,2.936577062782532e-10,1613.8102719332373,80.50319246116617,36.820157831806156,36.83112295740568,0.0009724799587022135,1.6891347380088313,80.97334520700895,80.91563819619292,9378,0.0,297,8784,0.41048965849341035,0.0,1.0
14,3,RT42,True,1.0869305169082457,1.0012034258743003,-0.2716476011682261,1.0602026694603062,0.44873513199449944,-1.3245307980653203,uttarakhand,3,RT42,20.49546920193468,1608.8300082497103,0.3931498237835084,1417,2423.584418471984,2.9852081660750003e-10,1669.617329787464,61.3696956643445,33.31869458488229,33.332022047361264,0.0015595929649379258,1.6891347380088313,74.01443215282335,73.96322217941268,3690,0.0,252,8784,0.3215190057543682,0.0,1.0
15,3,RT42,True,0.9347302081244853,1.0316316793792017,0.5081873427734682,0.9213177797350713,-0.3546537484679744,1.98894100064257,uttarakhand,3,RT42,23.80894100064257,1552.1374150487536,0.45255027805479175,2090,1686.5756041127465,2.978221061767585e-10,1630.4122672007898,78.66043067441034,32.589418353363676,32.59957806007017,0.0012883406388838011,1.6891347380088313,77.3329165444283,77.10785376026334,3530,0.0,289,8784,0.4331101401893705,0.0,1.0
16,3,RT42,True,0.9969202373798687,0.9996564288927908,0.04165537829987011,1.063519730726246,-0.03728264686157423,0.6745084705175355,uttarakhand,3,RT42,22.494508470517538,1566.858746167429,0.3955717711011135,1404,2257.401266257379,3.0182361652705707e-10,1631.9781959767292,65.63443791656852,31.280894673528003,31.292370841076,0.00433581924507413,1.6891347380088313,73.94779102041939,73.6883708741822,915,0.0,253,8784,0.36304748590288205,0.0,1.0
17,3,RT42,True,0.9622489487494236,1.0060613091724517,-0.04150677589709793,0.8832563430649109,0.21756748562485084,-1.4191535168948177,uttarakhand,3,RT42,20.400846483105184,1568.8960676595116,0.4494597955575568,1824,1837.61344324178,2.9658007337119085e-10,1637.7450371066393,69.40266808410861,33.18928303850052,33.20246914060235,0.00036598559461960284,1.6891347380088313,76.5056528342126,76.45203939135308,7263,0.0,282,8784,0.37162110235869555,0.0,1.0
18,3,RT42,True,0.9664523292750472,0.9930619585030483,-0.10294223831067495,1.0014764883395466,-0.07156211359029618,1.2810751860046028,uttarakhand,3,RT42,23.101075186004604,1524.8978479007367,0.41314667541672423,1625,2018.3864010004067,2.990512792811699e-10,1595.686118186579,71.2510455100361,31.13906687615774,31.149976738204046,0.00330830705575793,1.6891347380088313,73.6143861884378,73.42703589472222,1320,0.0,266,8784,0.38332905132137896,0.0,1.0
19,3,RT42,True,0.9003693915488882,0.9668283329573525,-0.42129706680946616,0.953104706932316,0.07135559113997414,-1.9682514389947352,uttarakhand,3,RT42,19.851748561005266,1539.858490203426,0.40921841777479906,1447,2167.348521916482,2.972487778324774e-10,1601.119980941751,61.85858965697969,29.506878028380175,29.520704193251646,0.0006610258418448477,1.6891347380088313,74.33857686755343,74.29299834945746,3906,0.0,257,8784,0.3273319967198135,0.0,1.0
20,3,RT42,True,1.072382604496442,0.9925676316731843,-0.3169366324739876,1.1046743062221474,0.21756333654972293,0.04534344856649808,uttarakhand,3,RT42,21.8653434485665,1573.6425642134855,0.3865299781847784,1422,2434.267378723543,2.969872972418882e-10,1637.9960427143503,64.90214631258638,32.908354088958134,32.920507975070535,0.0038684129588384963,1.6891347380088313,73.65914699604734,73.60352425003387,3172,0.0,257,8784,0.32975135442386366,0.0,1.0
21,3,RT42,True,0.9095311473666938,0.9868019339934438,-0.05596071496077685,0.9998279225254065,-0.07322470967974049,-0.2585982193724159,uttarakhand,3,RT42,21.561401780627584,1550.9190197999583,0.40378341287282393,1398,2164.395211367135,3.013520941504595e-10,1614.6013842085856,64.20449441791267,29.226479070846406,29.238764833391873,0.0017879814413339673,1.6891347380088313,72.55488890655631,72.36474324835324,714,0.0,250,8784,0.35760909263806995,0.0,1.0
22,3,RT42,True,1.089053660474335,0.9625158276679381,-0.33879269667854905,0.8716027988385069,-0.3987418243026173,1.0635105863603185,uttarakhand,3,RT42,22.88351058636032,1443.649560223067,0.44230376453316456,1787,1682.8633648965922,2.965747151624085e-10,1519.0786891878922,75.85962719826344,33.83916161687428,33.850180355527165,0.0009147439415387718,1.6891347380088313,72.48492162100018,72.48465103311652,1640,0.0,264,8784,0.3960384029522593,0.0,1.0
23,3,RT42,True,0.9620031728339836,1.0150032993049733,1.0130845824891967,0.8768571593552804,-0.328681242350528,-0.9533293663863152,uttarakhand,3,RT42,20.866670633613687,1592.368159117715,0.450206977933824,1894,1793.1526315301423,3.0202401353706347e-10,1657.6887776087126,65.84350199522748,32.26925397519337,32.28199570293873,0.00012517221127461342,1.6891347380088313,75.57825910491349,75.56514828657606,2360,0.0,271,8784,0.3977701032691731,0.0,1.0
24,3,RT42,True,1.0615825554312908,1.017750195707372,-0.24491623352199438,0.8174278623717796,0.37554458831834714,1.406215630654612,uttarakhand,3,RT42,23.22621563065461,1496.928243342692,0.4933197076114164,2328,1415.7685932951333,2.916783839384127e-10,1583.633952324814,87.10741473719266,37.742284877623,37.75287100818498,0.0007094198515002928,1.6891347380088313,81.47137219671922,81.4223145481121,12223,0.0,309,8784,0.4303052423424445,0.0,1.0
25,3,RT42,True,1.042936779069371,0.9908337258431722,-0.6024061719570272,1.156254622117983,0.35488732761561803,1.9439447652191166,uttarakhand,3,RT42,23.763944765219115,1533.0991991799635,0.3837713162745321,1497,2386.673392068392,2.945225211825732e-10,1604.8188964703588,72.27208374844766,32.613116770389034,32.623584969477406,0.010536258608486462,1.6891347380088313,74.24670047004946,74.19604006810971,3501,0.0,266,8784,0.34828289357040404,0.0,1.0
26,3,RT42,True,1.0345289411736234,1.0207140989558123,0.9842291382800084,1.1186621621961883,0.20193965480459597,-1.5284023220188079,uttarakhand,3,RT42,20.291597677981194,1682.6674132321946,0.38737283598265093,1409,2599.40265567734,3.0047120461967475e-10,1735.9398161470297,53.85991784849563,32.77248525555662,32.785978911861335,0.001222867275553997,1.6891347380088313,73.3978690487395,73.34480408193687,3737,0.0,254,8784,0.32298174064774565,0.0,1.0
27,3,RT42,True,0.9652052883813241,1.0194290113997153,-0.7809576661958538,0.9204164751597952,-0.17424016449808122,0.47578729811536036,uttarakhand,3,RT42,22.29578729811536,1539.6180825815093,0.4356640674103889,1805,1837.2445329726604,2.979517748303247e-10,1615.9401745863054,76.79238451952766,31.81313903398997,31.824733900757256,0.0011636842470949178,1.6891347380088313,75.36395875718134,75.33852361061429,2018,0.0,269,8784,0.39480067359992915,0.0,1.0
28,3,RT42,True,0.9907483423314896,1.0185538937503034,0.5988456628734072,0.8703576175168678,-0.16251359460581238,1.2250468075417613,uttarakhand,3,RT42,23.045046807541762,1538.3625389913418,0.4628243727395923,2113,1608.9838305113528,2.97958204680903e-10,1615.1576869967853,77.20714220138555,33.770376115271404,33.78119235134892,0.0004761691929035293,1.6891347380088313,76.10010949985738,75.94765940417156,3819,0.0,284,8784,0.43039721308660617,0.0,1.0
